Channel Text File,,,,,,,,,,,,,,,,,,,,,,
Prj,,,,,,,,,,,,,,,,,,,,,,
Author,,,,,,,,,,,,,,,,,,,,,,
JobMode,Grid,,,,,,,,,,,,,,,,,,,,,
XCells,220,,,,,,,,,,,,,,,,,,,,,
YCells,220,,,,,,,,,,,,,,,,,,,,,
XStep,0.2,,,,,,,,,,,,,,,,,,,,,
YStep,0.2,,,,,,,,,,,,,,,,,,,,,
AcqE1,0,,,,,,,,,,,,,,,,,,,,,
AcqE2,0,,,,,,,,,,,,,,,,,,,,,
AcqE3,0,,,,,,,,,,,,,,,,,,,,,
Euler angles refer to Sample Coordinate system (CS0)!,Mag,2500,Coverage,49,Device,0,KV,15,TiltAngle,70,TiltAxis,0,DetectorOrientationE1,358.9641,DetectorOrientationE2,95.5515,DetectorOrientationE3,358.4895,WorkingDistance,24.6958,InsertionDistance,178.5
Phases,2,,,,,,,,,,,,,,,,,,,,,
2.950;2.950;4.681,90.000;90.000;120.000,Titanium-Hexagonal,9,194,,,"Z. Metallkd. [ZEMTAE], _ 59, _____ 377",,,,,,,,,,,,,,,
3.311;3.311;3.311,90.000;90.000;90.000,Titanium-Cubic,11,229,,,"Z. Metallkd. [ZEMTAE], _ 59, _____ 377",,,,,,,,,,,,,,,
Phase,X,Y,Bands,Error,Euler1,Euler2,Euler3,MAD,BC,BS,,,,,,,,,,,,
0,43.4,39.4,0,3,0,0,0,0,31,255,,,,,,,,,,,,
0,43.6,39.4,0,3,0,0,0,0,26,255,,,,,,,,,,,,
0,43.8,39.4,0,3,0,0,0,0,16,255,,,,,,,,,,,,
2,0,39.6,9,0,21.2713,33.3856,75.0532,1.0178,107,154,,,,,,,,,,,,
2,0.2,39.6,11,0,22.7902,32.7045,73.8887,1.1645,112,177,,,,,,,,,,,,
2,0.4,39.6,9,0,22.7226,33.4931,74.2773,1.1722,101,251,,,,,,,,,,,,
2,0.6,39.6,9,0,20.9581,33.777,74.8429,0.9945,112,243,,,,,,,,,,,,
2,0.8,39.6,9,0,23.088,33.6515,73.5498,1.1958,99,241,,,,,,,,,,,,
2,1,39.6,10,0,21.7108,33.8079,74.7383,0.7523,118,230,,,,,,,,,,,,
2,1.2,39.6,8,0,21.4444,33.9602,75.1812,0.7982,110,241,,,,,,,,,,,,
2,1.4,39.6,10,0,21.3232,33.0526,75.0681,1.1803,111,255,,,,,,,,,,,,
2,1.6,39.6,8,0,22.9382,33.9595,73.7937,1.0812,96,241,,,,,,,,,,,,
2,1.8,39.6,10,0,22.2808,34.0578,74.8282,0.9802,110,230,,,,,,,,,,,,
2,2,39.6,7,0,20.6636,34.3451,75.5612,0.7605,113,237,,,,,,,,,,,,
2,2.2,39.6,7,0,21.8949,34.4679,74.522,1.1224,103,211,,,,,,,,,,,,
2,2.4,39.6,10,0,21.8118,33.4269,74.0717,0.9747,122,254,,,,,,,,,,,,
2,2.6,39.6,7,0,18.3988,32.957,77.4949,1.3211,111,240,,,,,,,,,,,,
2,2.8,39.6,9,0,21.7941,33.2318,74.6929,1.1361,116,230,,,,,,,,,,,,
2,3,39.6,10,0,21.9661,33.8245,75.0262,1.1626,123,210,,,,,,,,,,,,
2,3.2,39.6,8,0,21.9277,33.8895,74.7401,1.021,135,212,,,,,,,,,,,,
2,3.4,39.6,9,0,23.7531,32.6479,73.0422,0.9514,124,231,,,,,,,,,,,,
2,3.6,39.6,9,0,24.043,32.935,72.9466,1.1835,109,226,,,,,,,,,,,,
2,3.8,39.6,8,0,23.2487,33.3305,73.7719,0.9332,104,205,,,,,,,,,,,,
2,4,39.6,8,0,21.4606,32.1492,74.8798,0.9791,106,224,,,,,,,,,,,,
2,4.2,39.6,8,0,21.0568,34.1015,74.8615,1.1947,99,255,,,,,,,,,,,,
2,4.4,39.6,9,0,20.1055,34.0246,76.3941,0.9018,110,234,,,,,,,,,,,,
2,4.6,39.6,8,0,19.6491,33.7168,76.7378,0.8196,95,246,,,,,,,,,,,,
2,4.8,39.6,10,0,23.1892,33.4997,73.6176,1.1285,113,202,,,,,,,,,,,,
2,5,39.6,8,0,19.0812,33.7875,76.1242,1.266,104,196,,,,,,,,,,,,
2,5.2,39.6,9,0,21.5496,34.3091,74.9256,0.8142,99,248,,,,,,,,,,,,
2,5.4,39.6,11,0,21.8056,33.0918,74.8624,0.7717,121,239,,,,,,,,,,,,
2,5.6,39.6,9,0,21.5835,34.2266,75.0839,0.9,116,245,,,,,,,,,,,,
2,5.8,39.6,9,0,20.5002,33.9785,75.5048,0.866,112,241,,,,,,,,,,,,
2,6,39.6,9,0,21.939,33.6687,74.7584,0.8027,120,255,,,,,,,,,,,,
2,6.2,39.6,9,0,20.2518,33.6329,75.6851,0.9589,112,225,,,,,,,,,,,,
2,6.4,39.6,8,0,22.436,32.8356,74.7446,1.178,100,202,,,,,,,,,,,,
2,6.6,39.6,8,0,22.2132,33.779,74.7353,0.7569,107,207,,,,,,,,,,,,
2,6.8,39.6,8,0,22.0574,33.4767,75.1328,0.9789,118,238,,,,,,,,,,,,
2,7,39.6,9,0,22.5207,34.6594,74.2244,1.3669,112,255,,,,,,,,,,,,
2,7.2,39.6,8,0,20.2858,34.3591,76.3701,0.9422,122,220,,,,,,,,,,,,
2,7.4,39.6,8,0,22.2991,33.7978,74.2104,1.065,109,236,,,,,,,,,,,,
2,7.6,39.6,8,0,19.9872,34.3701,76.2316,0.8703,93,235,,,,,,,,,,,,
2,7.8,39.6,9,0,22.3087,34.1354,74.1667,0.7206,108,218,,,,,,,,,,,,
2,8,39.6,6,0,20.5803,34.1447,75.5889,0.5616,93,240,,,,,,,,,,,,
2,8.2,39.6,9,0,22.6201,33.5717,73.8588,1.0887,108,222,,,,,,,,,,,,
2,8.4,39.6,9,0,19.2338,34.3873,77.3215,1.0054,92,206,,,,,,,,,,,,
2,8.6,39.6,10,0,21.7486,33.7016,74.7144,0.8733,109,240,,,,,,,,,,,,
2,8.8,39.6,9,0,22.2097,34.2443,74.6751,1.2442,95,236,,,,,,,,,,,,
2,9,39.6,7,0,21.0533,33.9567,75.4441,1.1479,97,213,,,,,,,,,,,,
2,9.2,39.6,8,0,23.7924,33.3806,73.1934,1.0759,87,190,,,,,,,,,,,,
2,9.4,39.6,7,0,36.2694,24.423,23.553,0.9582,74,198,,,,,,,,,,,,
2,9.6,39.6,9,0,32.357,23.3117,26.4819,0.8093,109,208,,,,,,,,,,,,
2,9.8,39.6,10,0,32.153,23.222,27.0358,1.3384,113,252,,,,,,,,,,,,
2,10,39.6,9,0,32.584,23.3494,27.4744,1.4001,120,222,,,,,,,,,,,,
2,10.2,39.6,8,0,30.2862,22.4108,29.1384,0.7184,118,248,,,,,,,,,,,,
2,10.4,39.6,8,0,33.711,23.1076,26.7207,1.0056,129,206,,,,,,,,,,,,
2,10.6,39.6,8,0,32.1665,23.6444,28.3157,0.9129,127,223,,,,,,,,,,,,
2,10.8,39.6,8,0,32.2055,24.2962,28.6074,0.9786,128,222,,,,,,,,,,,,
2,11,39.6,8,0,32.8525,23.1441,27.1861,0.649,120,243,,,,,,,,,,,,
2,11.2,39.6,8,0,33.4517,23.2412,27.0142,1.0885,134,219,,,,,,,,,,,,
2,11.4,39.6,11,0,34.1911,22.7515,26.312,1.1686,102,203,,,,,,,,,,,,
2,11.6,39.6,9,0,34.9386,23.2494,25.7754,1.238,107,228,,,,,,,,,,,,
2,11.8,39.6,7,0,32.7877,23.0163,27.2852,0.912,104,221,,,,,,,,,,,,
0,12,39.6,0,3,0,0,0,0,117,232,,,,,,,,,,,,
2,12.2,39.6,9,0,32.5911,23.0718,27.9367,0.7877,129,221,,,,,,,,,,,,
2,12.4,39.6,9,0,33.5082,23.0941,26.3402,1.113,134,215,,,,,,,,,,,,
2,12.6,39.6,6,0,32.5781,23.9391,27.491,1.0954,129,215,,,,,,,,,,,,
2,12.8,39.6,8,0,31.9848,23.0408,27.8995,0.9334,121,222,,,,,,,,,,,,
2,13,39.6,10,0,35.4776,23.2051,25.2494,1.075,104,207,,,,,,,,,,,,
2,13.2,39.6,9,0,34.0394,23.877,26.0866,1.0338,114,225,,,,,,,,,,,,
2,13.4,39.6,8,0,31.8342,23.2628,28.5831,1.3012,132,232,,,,,,,,,,,,
2,13.6,39.6,9,0,33.6936,24.0723,27.0208,1.0731,120,218,,,,,,,,,,,,
2,13.8,39.6,8,0,33.9116,23.2933,26.5662,1.0445,125,232,,,,,,,,,,,,
2,14,39.6,8,0,34.1514,23.4471,26.6079,0.7926,110,227,,,,,,,,,,,,
2,14.2,39.6,10,0,32.4368,23.04,27.6493,1.0957,125,207,,,,,,,,,,,,
2,14.4,39.6,8,0,33.1296,23.4825,27.557,0.8573,108,215,,,,,,,,,,,,
2,14.6,39.6,10,0,32.5385,23.8723,28.1768,1.1719,126,218,,,,,,,,,,,,
2,14.8,39.6,8,0,33.9764,23.356,26.6836,1.1573,122,192,,,,,,,,,,,,
2,15,39.6,9,0,34.0882,23.9229,26.5695,1.0737,131,214,,,,,,,,,,,,
2,15.2,39.6,9,0,31.8161,23.2685,27.972,0.9801,123,231,,,,,,,,,,,,
2,15.4,39.6,8,0,33.3553,22.9686,27.2431,0.8924,117,215,,,,,,,,,,,,
2,15.6,39.6,8,0,30.3581,22.7481,28.982,1.0693,99,201,,,,,,,,,,,,
2,15.8,39.6,7,0,31.5674,23.8701,28.8259,0.9897,117,205,,,,,,,,,,,,
2,16,39.6,9,0,30.6072,22.8624,29.3816,1.0155,123,208,,,,,,,,,,,,
2,16.2,39.6,9,0,32.3597,24.2887,28.2339,0.9554,125,223,,,,,,,,,,,,
2,16.4,39.6,10,0,33.0688,23.3768,27.6059,1.0874,120,215,,,,,,,,,,,,
2,16.6,39.6,8,0,31.7799,23.5976,28.8065,0.864,129,203,,,,,,,,,,,,
2,16.8,39.6,10,0,32.6488,23.3622,27.6831,1.0782,123,204,,,,,,,,,,,,
0,17,39.6,0,3,0,0,0,0,123,246,,,,,,,,,,,,
2,17.2,39.6,8,0,33.0399,22.2322,26.5863,0.9293,123,223,,,,,,,,,,,,
2,17.4,39.6,10,0,33.074,23.122,27.0796,1.2213,128,205,,,,,,,,,,,,
2,17.6,39.6,10,0,34.8012,22.8624,25.5348,1.1322,135,251,,,,,,,,,,,,
2,17.8,39.6,8,0,30.7825,22.8815,29.6737,0.779,129,227,,,,,,,,,,,,
2,18,39.6,8,0,34.9771,23.7369,25.6592,0.9797,128,215,,,,,,,,,,,,
2,18.2,39.6,6,0,34.9332,22.8402,25.0903,1.0716,122,194,,,,,,,,,,,,
0,18.4,39.6,0,3,0,0,0,0,123,209,,,,,,,,,,,,
2,18.6,39.6,8,0,33.1772,23.592,27.4545,0.9869,125,236,,,,,,,,,,,,
2,18.8,39.6,9,0,33.7378,23.4806,26.8211,1.3239,128,233,,,,,,,,,,,,
2,19,39.6,10,0,34.5492,23.7693,25.8697,1.3337,118,220,,,,,,,,,,,,
2,19.2,39.6,8,0,31.6349,23.7042,28.3794,0.8886,123,220,,,,,,,,,,,,
2,19.4,39.6,9,0,32.3188,23.1126,28.2484,1.0664,114,212,,,,,,,,,,,,
2,19.6,39.6,8,0,33.2298,23.9198,27.3556,0.8897,125,194,,,,,,,,,,,,
2,19.8,39.6,9,0,32.1327,23.2976,27.9187,0.9839,135,208,,,,,,,,,,,,
2,20,39.6,9,0,32.1839,23.2388,27.9859,1.1292,119,203,,,,,,,,,,,,
2,20.2,39.6,9,0,31.3697,23.9076,28.8176,1.0297,111,201,,,,,,,,,,,,
2,20.4,39.6,9,0,33.6935,23.7453,26.9279,1.1135,118,236,,,,,,,,,,,,
2,20.6,39.6,9,0,33.8984,23.8042,26.925,1.1726,124,221,,,,,,,,,,,,
2,20.8,39.6,9,0,33.3265,23.2549,27.4468,1.073,134,229,,,,,,,,,,,,
2,21,39.6,7,0,32.0341,23.7846,28.7441,0.923,119,210,,,,,,,,,,,,
2,21.2,39.6,10,0,35.1672,23.4091,25.2894,0.9608,110,214,,,,,,,,,,,,
2,21.4,39.6,7,0,34.4455,24.1597,25.8878,1.1698,113,201,,,,,,,,,,,,
2,21.6,39.6,9,0,34.6879,23.3509,25.7504,0.992,131,220,,,,,,,,,,,,
2,21.8,39.6,7,0,33.2576,23.6915,27.2775,1.1108,128,230,,,,,,,,,,,,
2,22,39.6,8,0,33.6961,23.874,27.1945,1.2531,125,200,,,,,,,,,,,,
0,22.2,39.6,0,3,0,0,0,0,124,232,,,,,,,,,,,,
2,22.4,39.6,9,0,31.6268,23.8641,28.8965,1.2815,108,205,,,,,,,,,,,,
2,22.6,39.6,10,0,31.5013,23.2895,28.5796,1.1284,115,210,,,,,,,,,,,,
2,22.8,39.6,9,0,31.8321,23.5478,27.5545,1.0687,107,223,,,,,,,,,,,,
2,23,39.6,10,0,33.7241,22.9857,26.3405,1.4629,115,214,,,,,,,,,,,,
2,23.2,39.6,8,0,31.5206,23.1906,28.3137,1.2511,118,201,,,,,,,,,,,,
2,23.4,39.6,9,0,33.4079,23.7213,26.9515,0.9149,130,229,,,,,,,,,,,,
2,23.6,39.6,10,0,33.1029,23.3957,26.6628,1.3932,130,210,,,,,,,,,,,,
2,23.8,39.6,9,0,32.8657,23.0586,26.8825,1.1677,126,219,,,,,,,,,,,,
2,24,39.6,10,0,31.8303,22.6441,28.8379,0.8728,134,233,,,,,,,,,,,,
2,24.2,39.6,11,0,32.7491,23.5266,27.7197,0.9125,135,214,,,,,,,,,,,,
2,24.4,39.6,8,0,30.6819,23.1405,29.278,1.0865,110,221,,,,,,,,,,,,
2,24.6,39.6,9,0,33.7221,23.0998,26.7169,1.3548,110,236,,,,,,,,,,,,
2,24.8,39.6,9,0,34.8514,23.1519,25.7894,1.1117,115,205,,,,,,,,,,,,
2,25,39.6,10,0,33.6794,23.1231,26.3469,0.9315,131,234,,,,,,,,,,,,
2,25.2,39.6,10,0,35.3313,23.8462,25.1747,0.9519,128,217,,,,,,,,,,,,
2,25.4,39.6,7,0,33.9241,23.4764,26.666,1.0046,115,232,,,,,,,,,,,,
2,25.6,39.6,9,0,33.6765,23.9682,26.6144,0.7824,115,201,,,,,,,,,,,,
2,25.8,39.6,7,0,34.1367,24.1003,26.5536,1.1509,124,201,,,,,,,,,,,,
2,26,39.6,10,0,31.6748,24.168,28.4408,1.0174,127,232,,,,,,,,,,,,
2,26.2,39.6,10,0,34.1832,23.7656,26.1238,1.228,102,220,,,,,,,,,,,,
0,26.4,39.6,0,3,0,0,0,0,133,254,,,,,,,,,,,,
2,26.6,39.6,8,0,31.1785,23.3319,28.7959,0.79,138,207,,,,,,,,,,,,
2,26.8,39.6,7,0,32.8234,22.5857,26.6553,1.4402,141,196,,,,,,,,,,,,
2,27,39.6,10,0,33.7361,23.7083,26.9221,0.7831,140,241,,,,,,,,,,,,
2,27.2,39.6,8,0,34.3435,22.9846,25.3215,1.0332,132,206,,,,,,,,,,,,
2,27.4,39.6,10,0,31.6471,22.9334,28.0488,1.0999,132,196,,,,,,,,,,,,
2,27.6,39.6,7,0,31.599,23.6801,29.0869,1.0355,131,218,,,,,,,,,,,,
2,27.8,39.6,9,0,32.1147,22.9467,27.5233,0.9637,126,200,,,,,,,,,,,,
2,28,39.6,9,0,30.703,22.6287,29.5137,0.9238,113,213,,,,,,,,,,,,
2,28.2,39.6,9,0,32.5849,23.8525,27.6135,1.2444,126,217,,,,,,,,,,,,
2,28.4,39.6,9,0,33.6941,23.8896,26.7951,0.9878,131,215,,,,,,,,,,,,
2,28.6,39.6,8,0,32.9093,23.5064,27.1257,0.9862,131,213,,,,,,,,,,,,
1,28.8,39.6,6,0,123.56,130.8428,30.0762,1.1775,125,209,,,,,,,,,,,,
2,29,39.6,9,0,32.2814,23.132,27.3234,0.8785,125,205,,,,,,,,,,,,
2,29.2,39.6,8,0,30.1855,22.8601,29.8889,0.9374,110,222,,,,,,,,,,,,
2,29.4,39.6,9,0,33.2257,23.1232,27.3189,0.8332,126,202,,,,,,,,,,,,
2,29.6,39.6,9,0,30.9339,22.9022,29.5045,1.0818,110,197,,,,,,,,,,,,
2,29.8,39.6,6,0,32.753,23.5652,28.0096,0.8846,115,195,,,,,,,,,,,,
2,30,39.6,9,0,31.5421,23.3588,27.4451,1.3495,106,228,,,,,,,,,,,,
0,30.2,39.6,0,3,0,0,0,0,47,255,,,,,,,,,,,,
0,30.4,39.6,0,3,0,0,0,0,38,255,,,,,,,,,,,,
0,30.6,39.6,0,3,0,0,0,0,36,255,,,,,,,,,,,,
0,30.8,39.6,0,3,0,0,0,0,32,255,,,,,,,,,,,,
0,31,39.6,0,3,0,0,0,0,24,255,,,,,,,,,,,,
0,31.2,39.6,0,3,0,0,0,0,24,255,,,,,,,,,,,,
0,31.4,39.6,0,3,0,0,0,0,38,255,,,,,,,,,,,,
0,31.6,39.6,0,3,0,0,0,0,33,255,,,,,,,,,,,,
0,31.8,39.6,0,3,0,0,0,0,35,255,,,,,,,,,,,,
0,32,39.6,0,3,0,0,0,0,25,255,,,,,,,,,,,,
0,32.2,39.6,0,3,0,0,0,0,25,255,,,,,,,,,,,,
0,32.4,39.6,0,3,0,0,0,0,18,255,,,,,,,,,,,,
0,32.6,39.6,0,3,0,0,0,0,25,255,,,,,,,,,,,,
0,32.8,39.6,0,3,0,0,0,0,15,255,,,,,,,,,,,,
0,33,39.6,0,3,0,0,0,0,25,255,,,,,,,,,,,,
0,33.2,39.6,0,3,0,0,0,0,21,255,,,,,,,,,,,,
0,33.4,39.6,0,3,0,0,0,0,29,255,,,,,,,,,,,,
1,33.6,39.6,6,0,146.9819,147.4002,44.2303,1.2872,29,255,,,,,,,,,,,,
0,33.8,39.6,0,3,0,0,0,0,32,255,,,,,,,,,,,,
1,34,39.6,6,0,109.2926,86.884,36.396,1.3855,19,255,,,,,,,,,,,,
0,34.2,39.6,0,3,0,0,0,0,23,255,,,,,,,,,,,,
0,34.4,39.6,0,3,0,0,0,0,38,255,,,,,,,,,,,,
0,34.6,39.6,0,3,0,0,0,0,20,255,,,,,,,,,,,,
0,34.8,39.6,0,3,0,0,0,0,28,255,,,,,,,,,,,,
0,35,39.6,0,3,0,0,0,0,25,255,,,,,,,,,,,,
0,35.2,39.6,0,3,0,0,0,0,19,255,,,,,,,,,,,,
0,35.4,39.6,0,3,0,0,0,0,26,255,,,,,,,,,,,,
0,35.6,39.6,0,3,0,0,0,0,24,255,,,,,,,,,,,,
0,35.8,39.6,0,3,0,0,0,0,27,255,,,,,,,,,,,,
0,36,39.6,0,3,0,0,0,0,41,255,,,,,,,,,,,,
0,36.2,39.6,0,3,0,0,0,0,26,255,,,,,,,,,,,,
0,36.4,39.6,0,3,0,0,0,0,28,255,,,,,,,,,,,,
0,36.6,39.6,0,3,0,0,0,0,22,255,,,,,,,,,,,,
0,36.8,39.6,0,3,0,0,0,0,32,255,,,,,,,,,,,,
0,37,39.6,0,3,0,0,0,0,27,255,,,,,,,,,,,,
0,37.2,39.6,0,3,0,0,0,0,20,255,,,,,,,,,,,,
0,37.4,39.6,0,3,0,0,0,0,22,255,,,,,,,,,,,,
0,37.6,39.6,0,3,0,0,0,0,28,255,,,,,,,,,,,,
0,37.8,39.6,0,3,0,0,0,0,30,255,,,,,,,,,,,,
0,38,39.6,0,3,0,0,0,0,29,255,,,,,,,,,,,,
0,38.2,39.6,0,3,0,0,0,0,24,255,,,,,,,,,,,,
0,38.4,39.6,0,3,0,0,0,0,25,255,,,,,,,,,,,,
0,38.6,39.6,0,3,0,0,0,0,21,255,,,,,,,,,,,,
0,38.8,39.6,0,3,0,0,0,0,25,255,,,,,,,,,,,,
0,39,39.6,0,3,0,0,0,0,27,255,,,,,,,,,,,,
0,39.2,39.6,0,3,0,0,0,0,26,255,,,,,,,,,,,,
0,39.4,39.6,0,3,0,0,0,0,19,255,,,,,,,,,,,,
0,39.6,39.6,0,3,0,0,0,0,22,255,,,,,,,,,,,,
1,39.8,39.6,6,0,40.1672,93.7724,37.7782,0.926,24,255,,,,,,,,,,,,
0,40,39.6,0,3,0,0,0,0,15,255,,,,,,,,,,,,
0,40.2,39.6,0,3,0,0,0,0,23,255,,,,,,,,,,,,
0,40.4,39.6,0,3,0,0,0,0,24,255,,,,,,,,,,,,
0,40.6,39.6,0,3,0,0,0,0,29,255,,,,,,,,,,,,
0,40.8,39.6,0,3,0,0,0,0,31,255,,,,,,,,,,,,
0,41,39.6,0,3,0,0,0,0,19,255,,,,,,,,,,,,
0,41.2,39.6,0,3,0,0,0,0,29,255,,,,,,,,,,,,
0,41.4,39.6,0,3,0,0,0,0,26,255,,,,,,,,,,,,
1,41.6,39.6,6,0,151.4492,57.3712,28.2285,1.3828,19,255,,,,,,,,,,,,
0,41.8,39.6,0,3,0,0,0,0,19,255,,,,,,,,,,,,
0,42,39.6,0,3,0,0,0,0,28,254,,,,,,,,,,,,
0,42.2,39.6,0,3,0,0,0,0,26,255,,,,,,,,,,,,
0,42.4,39.6,0,3,0,0,0,0,24,255,,,,,,,,,,,,
0,42.6,39.6,0,3,0,0,0,0,30,255,,,,,,,,,,,,
0,42.8,39.6,0,3,0,0,0,0,23,255,,,,,,,,,,,,
0,43,39.6,0,3,0,0,0,0,24,255,,,,,,,,,,,,
0,43.2,39.6,0,3,0,0,0,0,34,255,,,,,,,,,,,,
0,43.4,39.6,0,3,0,0,0,0,20,255,,,,,,,,,,,,
0,43.6,39.6,0,3,0,0,0,0,22,255,,,,,,,,,,,,
0,43.8,39.6,0,3,0,0,0,0,22,255,,,,,,,,,,,,
2,0,39.8,8,0,23.0134,33.8519,73.4171,1.0505,84,127,,,,,,,,,,,,
2,0.2,39.8,11,0,22.7213,33.9237,74.2799,0.93,115,180,,,,,,,,,,,,
2,0.4,39.8,9,0,21.9289,33.5735,74.4264,1.0574,105,227,,,,,,,,,,,,
2,0.6,39.8,8,0,21.2283,34.217,75.254,1.1735,107,222,,,,,,,,,,,,
2,0.8,39.8,11,0,22.2392,33.648,74.1186,1.5562,107,255,,,,,,,,,,,,
2,1,39.8,8,0,20.2167,33.6693,76.0051,0.9882,108,224,,,,,,,,,,,,
2,1.2,39.8,9,0,21.5513,33.0682,74.8355,0.9169,125,239,,,,,,,,,,,,
2,1.4,39.8,9,0,22.6661,33.435,73.2204,1.2096,119,224,,,,,,,,,,,,
2,1.6,39.8,10,0,22.5466,33.183,73.9499,0.9332,103,223,,,,,,,,,,,,
2,1.8,39.8,8,0,21.6803,33.1004,74.3455,0.9389,104,208,,,,,,,,,,,,
2,2,39.8,9,0,20.2722,33.7366,75.9774,1.1294,117,233,,,,,,,,,,,,
2,2.2,39.8,11,0,22.0505,33.3643,74.2608,1.2687,103,243,,,,,,,,,,,,
2,2.4,39.8,10,0,22.5102,33.8075,73.933,1.251,114,244,,,,,,,,,,,,
2,2.6,39.8,11,0,21.5955,34.3668,74.7858,1.0223,125,255,,,,,,,,,,,,
2,2.8,39.8,9,0,21.1431,33.7194,75.2377,1.1593,128,219,,,,,,,,,,,,
2,3,39.8,11,0,21.9687,33.7775,74.7943,1.4937,131,223,,,,,,,,,,,,
2,3.2,39.8,9,0,22.8866,33.8382,73.8514,0.9228,117,250,,,,,,,,,,,,
2,3.4,39.8,11,0,22.7869,32.6598,74.0086,1.6517,111,222,,,,,,,,,,,,
2,3.6,39.8,8,0,22.102,33.7782,74.3416,0.9543,108,225,,,,,,,,,,,,
2,3.8,39.8,8,0,20.8233,33.6551,74.966,1.3201,106,208,,,,,,,,,,,,
2,4,39.8,10,0,22.4388,33.2812,73.7254,1.2415,110,231,,,,,,,,,,,,
2,4.2,39.8,8,0,20.8221,33.9567,75.447,1.1683,109,253,,,,,,,,,,,,
2,4.4,39.8,10,0,21.21,33.3978,75.5051,1.2141,108,220,,,,,,,,,,,,
2,4.6,39.8,8,0,21.6181,34.1229,74.6831,1.0449,119,215,,,,,,,,,,,,
2,4.8,39.8,9,0,20.3845,33.8312,75.9622,1.3011,110,199,,,,,,,,,,,,
2,5,39.8,8,0,21.2289,33.9974,74.8388,1.0232,117,221,,,,,,,,,,,,
2,5.2,39.8,9,0,21.0248,33.4365,75.5435,0.9157,103,229,,,,,,,,,,,,
2,5.4,39.8,9,0,20.9088,33.3147,74.9745,1.0095,120,222,,,,,,,,,,,,
2,5.6,39.8,9,0,20.7637,33.7946,75.2257,0.8764,116,229,,,,,,,,,,,,
2,5.8,39.8,10,0,21.2703,33.2083,75.5092,1.3578,120,226,,,,,,,,,,,,
2,6,39.8,9,0,21.4798,33.6612,74.7722,1.3899,110,230,,,,,,,,,,,,
2,6.2,39.8,8,0,21.2675,34.2989,75.3326,0.9777,96,231,,,,,,,,,,,,
2,6.4,39.8,10,0,20.9797,33.7166,74.9013,1.5093,101,221,,,,,,,,,,,,
2,6.6,39.8,7,0,20.9712,33.5059,75.4319,0.9604,93,209,,,,,,,,,,,,
2,6.8,39.8,8,0,21.8752,33.3595,74.7885,1.1307,99,229,,,,,,,,,,,,
2,7,39.8,9,0,22.8522,33.4578,73.785,1.304,100,220,,,,,,,,,,,,
2,7.2,39.8,10,0,23.3371,33.687,74.0308,1.1956,110,238,,,,,,,,,,,,
2,7.4,39.8,9,0,22.7067,34.2707,73.6996,1.0235,124,235,,,,,,,,,,,,
2,7.6,39.8,7,0,20.5117,32.8561,75.0199,0.9113,105,212,,,,,,,,,,,,
2,7.8,39.8,11,0,22.4768,34.6634,74.0204,1.1136,120,251,,,,,,,,,,,,
2,8,39.8,11,0,22.5572,32.9134,74.6216,1.3521,102,219,,,,,,,,,,,,
2,8.2,39.8,9,0,20.8245,34.5746,75.1614,0.819,114,200,,,,,,,,,,,,
2,8.4,39.8,10,0,23.1218,33.7912,74.0164,0.9093,118,224,,,,,,,,,,,,
2,8.6,39.8,10,0,22.33,32.6921,74.5448,1.3148,120,226,,,,,,,,,,,,
2,8.8,39.8,8,0,20.9553,33.9261,75.0269,0.8278,109,232,,,,,,,,,,,,
2,9,39.8,8,0,22.4579,34.1567,74.41,1.1194,88,205,,,,,,,,,,,,
2,9.2,39.8,9,0,23.1472,34.8314,74.025,1.1729,90,231,,,,,,,,,,,,
0,9.4,39.8,0,3,0,0,0,0,66,239,,,,,,,,,,,,
2,9.6,39.8,7,0,37.7838,23.8365,23.3674,1.0711,98,225,,,,,,,,,,,,
1,9.8,39.8,6,0,82.7139,48.3974,30.5308,1.1246,103,222,,,,,,,,,,,,
2,10,39.8,9,0,33.6588,24.2277,26.4998,1.1708,119,211,,,,,,,,,,,,
2,10.2,39.8,8,0,34.1656,23.1703,26.3213,1.3296,105,216,,,,,,,,,,,,
2,10.4,39.8,10,0,33.8974,23.0654,26.654,1.0967,130,219,,,,,,,,,,,,
2,10.6,39.8,7,0,32.8294,23.6768,27.4272,1.3231,133,247,,,,,,,,,,,,
2,10.8,39.8,8,0,32.6228,23.331,27.838,0.9425,121,215,,,,,,,,,,,,
2,11,39.8,9,0,31.6739,23.5139,28.2837,0.8599,114,206,,,,,,,,,,,,
2,11.2,39.8,10,0,33.5792,23.7295,26.7792,0.8685,133,227,,,,,,,,,,,,
2,11.4,39.8,8,0,31.4679,23.1695,28.8939,1.013,98,206,,,,,,,,,,,,
2,11.6,39.8,8,0,30.3313,23.284,30.4742,1.0193,98,203,,,,,,,,,,,,
2,11.8,39.8,8,0,31.4165,23.2533,28.458,1.1049,100,209,,,,,,,,,,,,
2,12,39.8,8,0,32.152,23.4744,28.1661,0.9242,121,193,,,,,,,,,,,,
2,12.2,39.8,9,0,32.6005,23.9875,28.0717,1.3002,123,210,,,,,,,,,,,,
2,12.4,39.8,9,0,33.612,23.4732,27.4493,1.2572,126,218,,,,,,,,,,,,
2,12.6,39.8,8,0,33.7794,23.9696,26.6869,1.1758,118,227,,,,,,,,,,,,
